x,y,hue
0.486931651830673,0.096688714215947,1
0.414433985948563,0.057721107847128,1
0.697887897491455,-0.052593113576158,1
0.339725852012634,-0.228887063177739,1
0.612895846366882,0.105618879654237,1
0.679567098617554,0.05013878311478,1
0.515610456466675,-0.300138910581215,1
0.496145635843277,-0.191721112951833,1
-0.593959450721741,-0.169403635327506,2
-0.778545081615448,-0.268463337787946,2
-0.690021753311157,0.086466430629866,2
-0.71390962600708,-0.14899868804691,2
-0.672442197799683,0.124436402013152,2
-0.709773302078247,-0.26263933856206,2
-0.66106128692627,0.051828411510966,2
-0.670420527458191,-0.097856942881142,2
-0.703801333904266,0.164865400090798,2
-0.604855179786682,-0.09428476568747,2
-0.746762037277222,-0.089121686293869,2
-0.856033980846405,0.081472812825221,2
-0.57180118560791,-0.103406566829785,2
-0.794744670391083,-0.097692263355609,2
-0.769700706005096,-0.149438522824512,2
-0.745141863822937,0.161490693969465,2
-0.7144655585289,0.383595637603577,2
-0.764500617980957,0.095258302314387,2
-0.669481813907623,0.649803255655036,2
-0.45794090628624,0.122591145063336,2
-0.721359550952911,0.049758670433895,2
-0.682419180870056,-0.377271542350098,2
-0.780497968196869,0.306495418948132,2
-0.609858691692352,-0.139075719697221,2
-0.671180665493011,-0.3025826764374,2
-0.483282446861267,0.055864363789913,2
-0.748760461807251,-0.109905153930588,2
-0.706013560295105,-0.080323371286824,2
-0.567494809627533,0.066836355253081,2
-0.821573257446289,0.74777457633042,2
-0.780376315116882,0.101463765376314,2
-0.636393249034882,-0.16759079599066,2
-0.668633639812469,0.174476251498997,2
-0.641245722770691,-0.189501398046135,2
-0.762727975845337,0.435418826405249,2
-0.533945083618164,0.097193619125437,2
-0.344474881887436,0.505639066045198,2
-0.813024282455444,0.527467961740472,2
-0.534876644611359,0.299085905209989,2
-0.629339575767517,0.225129007077335,2
-0.655552268028259,-0.187380072427926,2
-0.765148401260376,-0.108976102077753,2
-0.62239944934845,-0.254690281689195,2
-0.882853984832764,0.15728254168481,2
-0.866705715656281,0.064719049005654,2
-0.477753251791,-0.070695189304396,2
-0.447013080120087,-0.367223117085222,2
-0.399026155471802,-0.1796291556023,2
-0.798597693443298,0.166746593566747,2
-0.704608857631683,0.180207264412174,2
-0.790218234062195,0.042596264268744,2
-0.703814625740051,-0.109993910584016,2
-0.732764303684235,-0.145095594771834,2
-0.854437053203583,0.336880382741807,2
-0.618090391159058,0.189731918932023,2
-0.779456377029419,0.06238193695807,2
-0.56640237569809,-0.321035542579341,2
-0.71510773897171,0.079402379616682,2
-0.819921851158142,-0.0697989273122,2
-0.805944442749023,-0.238982453737033,2
-0.612495124340057,-0.192468159584068,2
-0.666314780712128,0.245837269279476,2
-0.799844026565552,-0.337746482469208,2
-0.623771131038666,0.079129198204203,2
-0.570223450660706,-0.232588419751663,2
-0.716498374938965,0.28949397232582,2
-0.680284798145294,-0.244467445339952,2
-0.831304132938385,-0.095981189520527,2
-0.86091011762619,0.05520262306678,2
-0.778494536876678,0.136671093998782,2
-0.761191129684448,-0.295566054625564,2
-0.732197821140289,-0.039923095429528,2
-0.759721457958221,0.120626896468036,2
-0.889573693275452,0.142038553775636,2
-0.741405129432678,-0.072489814592617,2
-0.861310362815857,0.050833692579831,2
-0.780686676502228,0.1240973557163,2
-0.833823978900909,-0.171717836968616,2
-0.860514104366302,-0.237933985548412,2
-0.558919727802277,-0.10096468819414,2
-0.566979706287384,0.087334219903904,2
-0.803301513195038,0.283545471979769,2
-0.816598534584045,0.144999508206438,2
-0.590845584869385,-0.240488700533323,2
-0.476279407739639,0.139409980044035,2
-0.634910941123962,-0.359295494871096,2
-0.499783545732498,0.253313943361163,2
-0.562636137008667,0.09683709882883,2
-0.616338312625885,-0.110855774349972,2
-0.826407074928284,-0.116448876166669,2
-0.802254199981689,-0.046655740512553,2
-0.839325904846191,-0.053416444747713,2
-0.521145462989807,0.220617203789497,2
-0.667175054550171,0.134723604027392,2
-0.73545503616333,0.107703471411603,2
-0.486704558134079,0.299426581189487,2
-0.753590226173401,0.099008017278764,2
-0.55267596244812,0.155276627001856,2
-0.348804622888565,-0.265663862351602,2
-0.862988471984863,0.147066833672663,2
-0.853813767433167,0.232846015060194,2
-0.689676821231842,-0.215982745227022,2
-0.817949295043945,-0.232999346795484,2
-0.816653609275818,0.250165203364605,2
-0.634104311466217,0.295060899059304,2
-0.778389871120453,0.849282003086715,2
-0.652827084064484,0.063529265242294,2
-0.642432808876038,-0.084737118854883,2
-0.601336300373077,0.302032183354294,2
-0.82392030954361,0.085841305619158,2
-0.733210742473602,-0.082573020288995,2
-0.511565685272217,0.173675506756987,2
-0.557590186595917,-0.136940349900419,2
-0.790356636047363,-0.133848918835835,2
-0.852252006530762,-0.048990070297073,2
-0.807085633277893,-0.058973841479311,2
-0.60238254070282,0.417355066745314,2
-0.727922558784485,-0.06519913899858,2
-0.625276744365692,-0.174054406109746,2
-0.563496112823486,-0.183222072186067,2
-0.717600166797638,-0.176059067421368,2
-0.729609549045563,-0.394750871566863,2
-0.753695249557495,0.288235669255576,2
-0.57774406671524,-0.176335048899697,2
-0.671064913272858,-0.346891894828062,2
-0.777941763401031,-0.124226911228406,2
-0.540907084941864,-0.374478373250346,2
-0.694556653499603,0.056266806391198,2
-0.678079843521118,0.515351016841967,2
-0.554060578346252,0.1898129673891,2
-0.887480020523071,0.229320440830975,2
-0.848724782466888,0.05191383263609,2
-0.716215550899506,-0.102226440445588,2
-0.714406967163086,-0.185995079618071,2
-0.488403350114822,-0.413413718143195,2
-0.692550241947174,0.119582868064816,2
-0.613144040107727,0.189190779686464,2
-0.641789734363556,0.084507214567856,2
-0.864714324474335,-0.665728162722883,2
-0.618485152721405,-0.048073614822365,2
-0.801748871803284,-0.199548609731758,2
-0.604232609272003,0.322764643045175,2
-0.628863453865051,0.098825643513155,2
-0.62921005487442,0.237946566780583,2
-0.665068209171295,0.229997052188883,2
-0.605632841587067,-0.224411372732561,2
-0.856809854507446,-0.122467072680472,2
-0.922691702842712,-0.107381392370422,2
-0.742567539215088,0.280193498895121,2
-0.656042098999023,0.186425244148686,2
-0.665930807590485,-0.271008453030589,2
-0.515321254730225,0.074104077071119,2
-0.636085331439972,0.138903693375805,2
-0.751024723052979,0.598759788594476,2
-0.765616655349731,-0.290994315640251,2
-0.744414925575256,0.258453956658224,2
-0.721109926700592,0.146818145746703,2
-0.709535956382751,0.102138455720821,2
-0.772988080978394,0.100667360272724,2
-0.893860995769501,0.109355774249015,2
-0.607515513896942,-0.131499924407261,2
-0.680619120597839,0.399807197029636,2
-0.710325241088867,-0.281220674548137,2
-0.617121338844299,0.374000425445554,2
-0.596758782863617,-0.087618770764795,2
-0.784298658370972,-0.094558891715094,2
-0.594423651695251,0.046103469363807,2
-0.719380795955658,0.358467417852404,2
-0.536027312278748,0.657047715437286,2
-0.201695755124092,0.075121178715859,2
-0.788295805454254,-0.266740016221038,2
-0.709934711456299,0.271136035669055,2
-0.799745917320251,-0.17665769303049,2
-0.27837347984314,0.079379544533379,2
-0.741210281848907,0.119541333671207,2
-0.395921289920807,0.204956083266579,2
-0.786049664020538,0.132548528799278,2
-0.648482382297516,-0.081769179606114,2
-0.890713632106781,0.263168088858658,2
-0.766890525817871,0.144839463220812,2
-0.773403406143188,-0.190329500862674,2
-0.766267359256744,0.406236606078358,2
-0.744136929512024,0.338099870136186,2
-0.896476268768311,-0.267190478079741,2
-0.567442834377289,-0.098818192190818,2
-0.732082605361938,-0.144959929680752,2
-0.671427488327026,0.042457446379429,2
-0.814183175563812,-0.194488070054659,2
-0.705064177513123,-0.078690582615416,2
-0.504341781139374,-0.499838234443234,2
-0.717863202095032,0.396718193374295,2
-0.50972580909729,-0.115894155663331,2
-0.7908536195755,0.176670722706598,2
-0.743557810783386,0.122762854690136,2
-0.87373822927475,0.115276773138029,2
-0.57799768447876,0.265316161800889,2
-0.868038713932037,0.43044626819432,2
-0.541375160217285,-0.149078787886845,2
-0.704073190689087,-0.184686582664624,2
-0.574721038341522,0.23053607805072,2
-0.514510631561279,-0.09218875794008,2
-0.462971985340118,0.128082321401927,2
-0.749956130981445,-0.086519740421112,2
-0.755367398262024,0.04117975717706,2
-0.507068037986755,-0.19992240747319,2
-0.371461868286133,-0.135536045350375,2
-0.887380361557007,0.083936741829288,2
-0.291295409202576,0.42788202024715,2
-0.547353327274323,-0.517036500714973,2
-0.783066391944885,-0.246209768597178,2
-0.64720094203949,-0.057646166068945,2
-0.591315388679504,-0.416910678901784,2
-0.60514897108078,-0.100470130915306,2
-0.567789316177368,-0.45391388799423,2
-0.64745557308197,0.136800102826608,2
-0.670823574066162,-0.107461569234157,2
-0.406675308942795,0.125268551499114,2
